Column-Num,Content ID,User ID,Reaction_Type,Datetime,Content_Type,Category,Sentiment,Score
13619,1934a201-0590-41af-bf40-5ddd6254d744,31d378e7-9e95-4e8a-b564-7fd346027dfe,worried,6/10/2021 13:41,photo,education,Negative,12
13620,1934a201-0590-41af-bf40-5ddd6254d744,13f0db8a-152a-496f-a6e8-1ed6a90b8788,heart,6/18/2020 15:57,photo,education,Positive,60
13621,1934a201-0590-41af-bf40-5ddd6254d744,d1a89d23-7d17-4949-9e1a-637317141f3d,want,10/25/2020 5:47,photo,education,Positive,70
13622,1934a201-0590-41af-bf40-5ddd6254d744,1a1be722-70b0-47e0-a737-1700cffa1e6d,super love,9/21/2020 19:24,photo,education,Positive,75
13623,1934a201-0590-41af-bf40-5ddd6254d744,ce9b41f4-625e-4868-83d1-6b53767a8af5,interested,9/15/2020 17:25,photo,education,Positive,30
13624,1934a201-0590-41af-bf40-5ddd6254d744,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,like,4/13/2021 18:22,photo,education,Positive,50
13625,1934a201-0590-41af-bf40-5ddd6254d744,fe15963d-0a77-4247-9bc6-04e146b826b2,peeking,8/22/2020 4:13,photo,education,Neutral,35
13626,1934a201-0590-41af-bf40-5ddd6254d744,9a5c1dcc-d26b-4303-b487-3075e7d34e02,like,12/9/2020 17:54,photo,education,Positive,50
13627,1934a201-0590-41af-bf40-5ddd6254d744,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,dislike,5/2/2021 14:00,photo,education,Negative,10
13628,1934a201-0590-41af-bf40-5ddd6254d744,2a41e628-4cc5-4765-af2e-8b3dec750c0b,want,10/29/2020 13:56,photo,education,Positive,70
13629,1934a201-0590-41af-bf40-5ddd6254d744,40e643fb-369c-4ecb-beb7-810114f331fa,cherish,1/10/2021 2:17,photo,education,Positive,70
13630,1934a201-0590-41af-bf40-5ddd6254d744,80c36ce2-2cef-4a47-a563-d2a60a2b1825,disgust,5/23/2021 15:41,photo,education,Negative,0
13631,1934a201-0590-41af-bf40-5ddd6254d744,108fc1be-9c15-440a-9cab-634c3f414dcc,like,11/15/2020 9:11,photo,education,Positive,50
13632,2297a93f-370d-47e7-8df3-3d464b3a0c0a,2a41e628-4cc5-4765-af2e-8b3dec750c0b,intrigued,2/1/2021 16:06,video,healthy eating,Positive,45
13633,2297a93f-370d-47e7-8df3-3d464b3a0c0a,274ac4ac-395a-4f70-90e5-9771ac3db11b,indifferent,11/1/2020 17:51,video,healthy eating,Neutral,20
13634,2297a93f-370d-47e7-8df3-3d464b3a0c0a,e32722f4-69b1-4aff-b13b-8928ea08fd6a,heart,7/1/2020 20:55,video,healthy eating,Positive,60
13635,2297a93f-370d-47e7-8df3-3d464b3a0c0a,9dcb5fd8-9e7f-40d3-bd1d-edf33ecf6388,intrigued,9/29/2020 1:25,video,healthy eating,Positive,45
13636,2297a93f-370d-47e7-8df3-3d464b3a0c0a,ddc4db8e-0000-48c4-8fdb-d32af87fb823,hate,11/13/2020 6:05,video,healthy eating,Negative,5
13637,2297a93f-370d-47e7-8df3-3d464b3a0c0a,83f8edc6-90b1-4f96-a80b-d6aa74103610,indifferent,3/31/2021 19:53,video,healthy eating,Neutral,20
13638,2297a93f-370d-47e7-8df3-3d464b3a0c0a,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,scared,12/1/2020 15:00,video,healthy eating,Negative,15
13639,2297a93f-370d-47e7-8df3-3d464b3a0c0a,83f8edc6-90b1-4f96-a80b-d6aa74103610,worried,8/30/2020 16:56,video,healthy eating,Negative,12
13640,2297a93f-370d-47e7-8df3-3d464b3a0c0a,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,adore,4/21/2021 7:40,video,healthy eating,Positive,72
13641,2297a93f-370d-47e7-8df3-3d464b3a0c0a,b143cd2b-20b1-4e9c-9bb7-cfb359b33d01,want,7/21/2020 13:56,video,healthy eating,Positive,70
13642,2297a93f-370d-47e7-8df3-3d464b3a0c0a,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,dislike,3/17/2021 11:11,video,healthy eating,Negative,10
13643,2297a93f-370d-47e7-8df3-3d464b3a0c0a,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,intrigued,12/23/2020 5:54,video,healthy eating,Positive,45
13644,2297a93f-370d-47e7-8df3-3d464b3a0c0a,acbac577-54c9-4476-af3c-a3241a3f4a19,super love,5/31/2021 6:39,video,healthy eating,Positive,75
13645,25290b06-ca05-43eb-8e54-e345a41ddba7,8298747d-33c8-441c-9c5a-a6cf648c95d8,want,2/17/2021 8:05,photo,education,Positive,70
13646,25290b06-ca05-43eb-8e54-e345a41ddba7,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,like,1/5/2021 23:44,photo,education,Positive,50
13647,25290b06-ca05-43eb-8e54-e345a41ddba7,07061727-dc05-4411-ab78-79f95b1869a9,want,4/7/2021 12:51,photo,education,Positive,70
13648,25290b06-ca05-43eb-8e54-e345a41ddba7,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,peeking,12/2/2020 19:40,photo,education,Neutral,35
13649,25290b06-ca05-43eb-8e54-e345a41ddba7,61d88e0e-c0e7-4352-85ad-555e464ff933,love,1/4/2021 10:23,photo,education,Positive,65
13650,25290b06-ca05-43eb-8e54-e345a41ddba7,eb74e88c-1bf5-402f-987e-90a5977ae1e3,heart,2/2/2021 19:33,photo,education,Positive,60
13651,25290b06-ca05-43eb-8e54-e345a41ddba7,4172c4ea-8fd9-4e50-bd2c-7020eab84f34,worried,7/11/2020 7:34,photo,education,Negative,12
13652,25290b06-ca05-43eb-8e54-e345a41ddba7,17bc2431-754a-46e8-81e2-32820d3fc612,interested,12/14/2020 5:58,photo,education,Positive,30
13653,25290b06-ca05-43eb-8e54-e345a41ddba7,0a1cde57-79ab-4c61-b664-1d3b290b43cf,super love,9/13/2020 9:55,photo,education,Positive,75
13654,25290b06-ca05-43eb-8e54-e345a41ddba7,acbac577-54c9-4476-af3c-a3241a3f4a19,love,8/21/2020 22:56,photo,education,Positive,65
13655,25290b06-ca05-43eb-8e54-e345a41ddba7,acbac577-54c9-4476-af3c-a3241a3f4a19,want,11/17/2020 5:40,photo,education,Positive,70
13656,25290b06-ca05-43eb-8e54-e345a41ddba7,a1290f9f-af93-432d-be86-65840470c621,adore,1/4/2021 13:16,photo,education,Positive,72
13657,25290b06-ca05-43eb-8e54-e345a41ddba7,98411adf-cfc0-400d-aac8-e215571ef3f2,scared,8/30/2020 3:28,photo,education,Negative,15
13658,25290b06-ca05-43eb-8e54-e345a41ddba7,55380131-13c6-4a5c-8826-ead0ea8895cc,adore,8/11/2020 15:46,photo,education,Positive,72
13659,25290b06-ca05-43eb-8e54-e345a41ddba7,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,heart,8/10/2020 7:07,photo,education,Positive,60
13660,25290b06-ca05-43eb-8e54-e345a41ddba7,e377a5c2-0378-4684-b7d1-5d80e04243ed,scared,11/16/2020 4:18,photo,education,Negative,15
13661,25290b06-ca05-43eb-8e54-e345a41ddba7,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,like,5/6/2021 19:20,photo,education,Positive,50
13662,25290b06-ca05-43eb-8e54-e345a41ddba7,eb74e88c-1bf5-402f-987e-90a5977ae1e3,scared,5/12/2021 20:19,photo,education,Negative,15
13663,25290b06-ca05-43eb-8e54-e345a41ddba7,306662a5-e17a-44a4-bb67-cc858ae1dccd,cherish,10/11/2020 9:38,photo,education,Positive,70
13664,25290b06-ca05-43eb-8e54-e345a41ddba7,fb4654ff-ce23-4a77-b52a-50f8948b5664,adore,7/13/2020 23:15,photo,education,Positive,72
13665,25290b06-ca05-43eb-8e54-e345a41ddba7,5a1ab9a3-1983-4021-9557-d3700a276746,interested,4/27/2021 18:19,photo,education,Positive,30
13666,25290b06-ca05-43eb-8e54-e345a41ddba7,941db1b1-270d-47f8-8a96-43f5a7481f03,love,10/13/2020 5:07,photo,education,Positive,65
13667,25290b06-ca05-43eb-8e54-e345a41ddba7,5870e611-6218-48e1-a9a0-ba86fe5598f7,interested,11/30/2020 15:25,photo,education,Positive,30
13668,25290b06-ca05-43eb-8e54-e345a41ddba7,cbc99939-e6a6-4269-9819-bffce6f38751,adore,11/20/2020 13:56,photo,education,Positive,72
13669,25290b06-ca05-43eb-8e54-e345a41ddba7,b09e3125-2162-443b-bea0-25895b7605bc,super love,1/11/2021 19:06,photo,education,Positive,75
13670,25290b06-ca05-43eb-8e54-e345a41ddba7,c1e01541-7508-4712-a22c-0370f232a41e,love,8/29/2020 6:48,photo,education,Positive,65
13671,25290b06-ca05-43eb-8e54-e345a41ddba7,d9aab962-e964-4afd-83ee-abda0865da67,heart,5/26/2021 19:07,photo,education,Positive,60
13672,25290b06-ca05-43eb-8e54-e345a41ddba7,18c56602-937e-4ff3-bc6c-43f0b14212ca,love,4/11/2021 16:15,photo,education,Positive,65
13673,25290b06-ca05-43eb-8e54-e345a41ddba7,a1290f9f-af93-432d-be86-65840470c621,super love,8/10/2020 18:01,photo,education,Positive,75
13674,25290b06-ca05-43eb-8e54-e345a41ddba7,d3aa94aa-3e81-49e4-915a-d269e4f42f29,hate,7/3/2020 22:48,photo,education,Negative,5
13675,25290b06-ca05-43eb-8e54-e345a41ddba7,49f49bcf-17fe-4edd-990d-16c3d1df931b,intrigued,8/17/2020 12:27,photo,education,Positive,45
13676,0411a1da-97e1-44b6-945d-06b4682ba802,71519e2e-6e97-4b73-a346-cc3a91cb4661,super love,5/10/2021 22:13,audio,technology,Positive,75
13677,0411a1da-97e1-44b6-945d-06b4682ba802,5a1ab9a3-1983-4021-9557-d3700a276746,hate,2/18/2021 21:25,audio,technology,Negative,5
13678,0411a1da-97e1-44b6-945d-06b4682ba802,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,interested,10/3/2020 12:48,audio,technology,Positive,30
13679,0411a1da-97e1-44b6-945d-06b4682ba802,61d88e0e-c0e7-4352-85ad-555e464ff933,hate,4/21/2021 17:54,audio,technology,Negative,5
13680,0411a1da-97e1-44b6-945d-06b4682ba802,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,love,6/9/2021 8:55,audio,technology,Positive,65
13681,0411a1da-97e1-44b6-945d-06b4682ba802,db0066e1-83cc-43f3-990b-983010aa5370,super love,9/17/2020 22:20,audio,technology,Positive,75
13682,0411a1da-97e1-44b6-945d-06b4682ba802,953cb190-5704-4926-adc2-057c6f3e3cb4,want,11/26/2020 23:38,audio,technology,Positive,70
13683,0411a1da-97e1-44b6-945d-06b4682ba802,15e325b1-c221-4bf8-8010-18d76b03646e,like,3/1/2021 8:33,audio,technology,Positive,50
13684,0411a1da-97e1-44b6-945d-06b4682ba802,13f0db8a-152a-496f-a6e8-1ed6a90b8788,indifferent,3/23/2021 9:03,audio,technology,Neutral,20
13685,0411a1da-97e1-44b6-945d-06b4682ba802,15c2ba5b-eeb6-4d9b-a0e2-7d5461a21c0a,love,2/11/2021 12:31,audio,technology,Positive,65
13686,0411a1da-97e1-44b6-945d-06b4682ba802,dcc6000c-ba92-472c-8bc1-9e9ca30b475b,indifferent,11/7/2020 14:24,audio,technology,Neutral,20
13687,0411a1da-97e1-44b6-945d-06b4682ba802,425b7021-0409-4358-af39-2bff14197d0a,adore,5/24/2021 15:11,audio,technology,Positive,72
13688,0411a1da-97e1-44b6-945d-06b4682ba802,c1e01541-7508-4712-a22c-0370f232a41e,intrigued,4/19/2021 1:50,audio,technology,Positive,45
13689,0411a1da-97e1-44b6-945d-06b4682ba802,10f311c3-f547-4260-8c0e-a155008b7936,worried,6/29/2020 22:24,audio,technology,Negative,12
13690,0411a1da-97e1-44b6-945d-06b4682ba802,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,want,3/28/2021 14:36,audio,technology,Positive,70
13691,0411a1da-97e1-44b6-945d-06b4682ba802,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,dislike,5/21/2021 13:36,audio,technology,Negative,10
13692,0411a1da-97e1-44b6-945d-06b4682ba802,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,like,3/18/2021 19:58,audio,technology,Positive,50
13693,0411a1da-97e1-44b6-945d-06b4682ba802,23a48585-f2cf-4a20-8d30-f49361d5625c,adore,11/23/2020 9:13,audio,technology,Positive,72
13694,0411a1da-97e1-44b6-945d-06b4682ba802,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,heart,11/15/2020 4:18,audio,technology,Positive,60
13695,0411a1da-97e1-44b6-945d-06b4682ba802,77908afa-eff6-49a9-b042-04fff799a0ff,want,1/27/2021 22:37,audio,technology,Positive,70
13696,0411a1da-97e1-44b6-945d-06b4682ba802,5870e611-6218-48e1-a9a0-ba86fe5598f7,love,6/5/2021 10:13,audio,technology,Positive,65
13697,0411a1da-97e1-44b6-945d-06b4682ba802,1d8dfb6a-330c-4eb9-a603-364f207c6e57,dislike,5/25/2021 13:38,audio,technology,Negative,10
13698,0411a1da-97e1-44b6-945d-06b4682ba802,7adafb3c-7c7c-492b-be5b-5ddd9ff1316a,worried,2/1/2021 10:00,audio,technology,Negative,12
13699,0411a1da-97e1-44b6-945d-06b4682ba802,ce7c338c-cad4-408f-895b-510ca73a388b,love,2/25/2021 12:14,audio,technology,Positive,65
13700,0411a1da-97e1-44b6-945d-06b4682ba802,4c731e48-0377-4d7d-b4c8-b2174b774ed8,interested,7/22/2020 15:07,audio,technology,Positive,30
13701,0411a1da-97e1-44b6-945d-06b4682ba802,80e03bc0-fc8f-475b-a4dd-870844b7a313,adore,6/16/2021 11:00,audio,technology,Positive,72
13702,0411a1da-97e1-44b6-945d-06b4682ba802,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,heart,11/12/2020 12:24,audio,technology,Positive,60
13703,0411a1da-97e1-44b6-945d-06b4682ba802,3d5f257e-556b-4e19-b127-977bc5c4daed,cherish,3/30/2021 2:07,audio,technology,Positive,70
13704,ef802d01-6269-4d21-9159-f1386c75e789,2dd186bb-7a28-4e80-99c7-f1936afc7b49,dislike,12/4/2020 15:44,photo,technology,Negative,10
13705,ef802d01-6269-4d21-9159-f1386c75e789,2a41e628-4cc5-4765-af2e-8b3dec750c0b,interested,3/9/2021 11:49,photo,technology,Positive,30
13706,ef802d01-6269-4d21-9159-f1386c75e789,30be2156-59d1-451e-beea-1a3690200a2b,disgust,8/25/2020 14:54,photo,technology,Negative,0
13707,ef802d01-6269-4d21-9159-f1386c75e789,9ed68c70-13fd-4346-808f-2665943c46d6,like,4/13/2021 14:24,photo,technology,Positive,50
13708,ef802d01-6269-4d21-9159-f1386c75e789,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,hate,10/23/2020 22:34,photo,technology,Negative,5
13709,ef802d01-6269-4d21-9159-f1386c75e789,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,peeking,10/26/2020 4:53,photo,technology,Neutral,35
13710,ef802d01-6269-4d21-9159-f1386c75e789,2019ba88-1967-43e6-9710-b17ade18afb3,dislike,10/14/2020 4:04,photo,technology,Negative,10
13711,ef802d01-6269-4d21-9159-f1386c75e789,104c4dcb-70d5-4d87-b5b5-8b67205891fe,peeking,3/9/2021 0:58,photo,technology,Neutral,35
13712,ef802d01-6269-4d21-9159-f1386c75e789,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,indifferent,6/16/2021 15:25,photo,technology,Neutral,20
13713,ef802d01-6269-4d21-9159-f1386c75e789,0f21b6d6-7be6-484c-9698-d851ad7d43c5,love,11/10/2020 18:17,photo,technology,Positive,65
13714,ee0988ef-8656-4a63-9515-a2533b772636,bbe8f83c-af9c-4dab-b5fa-7925822e450d,indifferent,12/14/2020 10:59,video,travel,Neutral,20
13715,ee0988ef-8656-4a63-9515-a2533b772636,600118fa-e6f4-4d74-aeb6-936abbbf38a1,like,7/25/2020 19:28,video,travel,Positive,50
13716,ee0988ef-8656-4a63-9515-a2533b772636,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,intrigued,12/20/2020 0:14,video,travel,Positive,45
13717,ee0988ef-8656-4a63-9515-a2533b772636,1ff398e4-6b68-451d-9b00-2d2a565ba22a,interested,5/9/2021 3:23,video,travel,Positive,30
13718,ee0988ef-8656-4a63-9515-a2533b772636,68724f58-bc4d-4ab0-a4e1-60cdd5e95e7d,dislike,1/19/2021 14:26,video,travel,Negative,10
13719,ee0988ef-8656-4a63-9515-a2533b772636,f86853a2-acda-4319-a50c-03f014248042,indifferent,4/25/2021 0:38,video,travel,Neutral,20
13720,ee0988ef-8656-4a63-9515-a2533b772636,6fd58dea-315a-4ab2-8023-424a6ff455cd,dislike,7/23/2020 6:11,video,travel,Negative,10
13721,ee0988ef-8656-4a63-9515-a2533b772636,6fd58dea-315a-4ab2-8023-424a6ff455cd,worried,11/26/2020 21:33,video,travel,Negative,12
13722,ee0988ef-8656-4a63-9515-a2533b772636,d1a89d23-7d17-4949-9e1a-637317141f3d,disgust,3/30/2021 6:53,video,travel,Negative,0
13723,ee0988ef-8656-4a63-9515-a2533b772636,c834ba1d-8a10-4984-aaf2-7c2eab207076,peeking,4/20/2021 16:24,video,travel,Neutral,35
13724,ee0988ef-8656-4a63-9515-a2533b772636,561b08d6-1084-4115-933d-db3e60edfd8b,worried,1/1/2021 9:38,video,travel,Negative,12
13725,ee0988ef-8656-4a63-9515-a2533b772636,0f21b6d6-7be6-484c-9698-d851ad7d43c5,intrigued,2/19/2021 2:43,video,travel,Positive,45
13726,ee0988ef-8656-4a63-9515-a2533b772636,d6204684-926d-41db-ae9c-a7bf2e76313a,scared,3/17/2021 3:21,video,travel,Negative,15
13727,ee0988ef-8656-4a63-9515-a2533b772636,92423e9a-4e8c-49bc-be75-c819912696ce,hate,2/18/2021 23:49,video,travel,Negative,5
13728,ee0988ef-8656-4a63-9515-a2533b772636,94bf7864-a52e-405e-a729-9702bf79c234,adore,11/10/2020 15:37,video,travel,Positive,72
13729,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,love,1/21/2021 15:03,video,soccer,Positive,65
13730,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,9e9cf8e7-6731-47da-bc0f-3a487e835586,scared,10/15/2020 5:00,video,soccer,Negative,15
13731,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,ef56931b-540b-4166-9090-73ae48ac8d97,dislike,2/4/2021 3:19,video,soccer,Negative,10
13732,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,ddc4db8e-0000-48c4-8fdb-d32af87fb823,scared,4/27/2021 5:47,video,soccer,Negative,15
13733,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,adore,7/15/2020 2:29,video,soccer,Positive,72
13734,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,85503a94-e733-486e-989e-12ff9b59f2d3,scared,11/25/2020 22:29,video,soccer,Negative,15
13735,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,374634b7-aead-4f2f-9303-c15f456c4094,cherish,10/30/2020 6:12,video,soccer,Positive,70
13736,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,9ed68c70-13fd-4346-808f-2665943c46d6,adore,10/26/2020 16:37,audio,dogs,Positive,72
13737,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,69527334-c362-47df-87fc-5e2b5e2605e5,dislike,1/20/2021 19:37,audio,dogs,Negative,10
13738,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,77908afa-eff6-49a9-b042-04fff799a0ff,disgust,8/28/2020 1:44,audio,dogs,Negative,0
13739,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,heart,1/4/2021 0:56,audio,dogs,Positive,60
13740,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2bd9c167-e06c-47c1-a978-3403d6724606,love,6/12/2021 3:30,audio,dogs,Positive,65
13741,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,40e643fb-369c-4ecb-beb7-810114f331fa,indifferent,10/3/2020 7:29,audio,dogs,Neutral,20
13742,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,f62c96d8-5b1e-45c6-8a65-b36a9387827d,heart,1/31/2021 23:17,audio,dogs,Positive,60
13743,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,18421d97-6f86-4d21-a7b1-dcc57dd8be76,want,9/3/2020 2:50,audio,dogs,Positive,70
13744,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2aae6657-1214-4119-8cde-6b0dc5cd5529,heart,4/4/2021 11:31,audio,dogs,Positive,60
13745,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,5870e611-6218-48e1-a9a0-ba86fe5598f7,heart,4/15/2021 3:44,audio,dogs,Positive,60
13746,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,d3aa94aa-3e81-49e4-915a-d269e4f42f29,indifferent,7/20/2020 18:22,audio,dogs,Neutral,20
13747,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,b1ceae0c-016d-421f-a6f0-488a7857f9f6,indifferent,9/11/2020 10:26,audio,dogs,Neutral,20
13748,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,b6fd2140-f8b9-498a-a07f-0dc9986736c6,like,12/22/2020 20:50,audio,dogs,Positive,50
13749,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,33a8d02a-e255-4ffe-9d90-2df8c2914077,heart,4/30/2021 2:55,audio,dogs,Positive,60
13750,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,love,7/6/2020 1:28,audio,dogs,Positive,65
13751,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,heart,12/25/2020 10:33,audio,dogs,Positive,60
13752,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,d1a89d23-7d17-4949-9e1a-637317141f3d,cherish,7/28/2020 10:50,audio,dogs,Positive,70
13753,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,ce7c338c-cad4-408f-895b-510ca73a388b,intrigued,10/20/2020 11:25,audio,dogs,Positive,45
13754,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,85503a94-e733-486e-989e-12ff9b59f2d3,interested,5/17/2021 11:40,audio,dogs,Positive,30
13755,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,interested,5/18/2021 22:35,audio,dogs,Positive,30
13756,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,ffdb3615-516c-422f-aa24-a137e3027d3a,hate,11/25/2020 4:40,audio,dogs,Negative,5
13757,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2ab641a8-6ad4-4d1a-8511-d87ff5346773,dislike,12/30/2020 16:13,audio,dogs,Negative,10
13758,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,5a1ab9a3-1983-4021-9557-d3700a276746,disgust,8/18/2020 17:25,audio,dogs,Negative,0
13759,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,like,3/15/2021 11:50,audio,dogs,Positive,50
13760,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,adore,2/25/2021 17:52,audio,dogs,Positive,72
13761,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,ce9b41f4-625e-4868-83d1-6b53767a8af5,worried,8/7/2020 15:33,audio,dogs,Negative,12
13762,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,58fc0c8b-f669-4ee3-9a92-6d4290d85277,interested,11/28/2020 18:43,audio,dogs,Positive,30
13763,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,9a5aca53-6263-485a-bf77-e60c4608fd26,intrigued,1/12/2021 23:58,audio,dogs,Positive,45
13764,df2214cb-61f3-4744-86a8-7c01e501bc27,48bed4d7-0329-472c-96d9-b23a103eb834,love,5/22/2021 11:34,audio,cooking,Positive,65
13765,df2214cb-61f3-4744-86a8-7c01e501bc27,953cb190-5704-4926-adc2-057c6f3e3cb4,peeking,12/13/2020 8:32,audio,cooking,Neutral,35
13766,df2214cb-61f3-4744-86a8-7c01e501bc27,4cff698b-def1-497c-a78e-75058de67fe8,cherish,2/1/2021 16:10,audio,cooking,Positive,70
13767,df2214cb-61f3-4744-86a8-7c01e501bc27,31cfc138-cec0-4176-bd6d-79c4cadbb1d4,super love,3/1/2021 9:08,audio,cooking,Positive,75
13768,df2214cb-61f3-4744-86a8-7c01e501bc27,1879b698-1639-438e-a07e-ddd735f8d57c,super love,8/31/2020 13:22,audio,cooking,Positive,75
13769,df2214cb-61f3-4744-86a8-7c01e501bc27,cb97b0ea-fc93-4597-b391-846710c6fedc,intrigued,1/9/2021 13:42,audio,cooking,Positive,45
13770,df2214cb-61f3-4744-86a8-7c01e501bc27,f41d30f1-50c3-419c-a2d8-9043c7e568ca,like,4/26/2021 2:57,audio,cooking,Positive,50
13771,df2214cb-61f3-4744-86a8-7c01e501bc27,427fa55b-7f49-4981-bcd7-59fee8efb512,want,7/30/2020 3:46,audio,cooking,Positive,70
13772,df2214cb-61f3-4744-86a8-7c01e501bc27,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,love,5/23/2021 4:59,audio,cooking,Positive,65
13773,df2214cb-61f3-4744-86a8-7c01e501bc27,7d8c8c77-77a8-4743-b35f-349c0ac07866,want,5/12/2021 9:55,audio,cooking,Positive,70
13774,df2214cb-61f3-4744-86a8-7c01e501bc27,e89d4cb0-3bec-43b8-8060-719983fe68a9,hate,6/21/2020 5:01,audio,cooking,Negative,5
13775,df2214cb-61f3-4744-86a8-7c01e501bc27,34e8add9-0206-47fd-a501-037b994650a2,worried,4/7/2021 9:38,audio,cooking,Negative,12
13776,df2214cb-61f3-4744-86a8-7c01e501bc27,22056f9e-4654-44e9-930d-2fabdeb80f95,adore,5/4/2021 2:09,audio,cooking,Positive,72
13777,df2214cb-61f3-4744-86a8-7c01e501bc27,66663a0d-856f-487f-a2a2-258af21ab3e5,heart,9/11/2020 3:11,audio,cooking,Positive,60
13778,df2214cb-61f3-4744-86a8-7c01e501bc27,4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab,disgust,3/26/2021 21:38,audio,cooking,Negative,0
13779,df2214cb-61f3-4744-86a8-7c01e501bc27,5ff89fb3-b364-494f-b62d-07097b2ffa12,heart,12/29/2020 0:47,audio,cooking,Positive,60
13780,df2214cb-61f3-4744-86a8-7c01e501bc27,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,super love,4/18/2021 13:29,audio,cooking,Positive,75
13781,df2214cb-61f3-4744-86a8-7c01e501bc27,d3aa94aa-3e81-49e4-915a-d269e4f42f29,interested,5/13/2021 1:18,audio,cooking,Positive,30
13782,881d8944-8eeb-4439-b40c-9396a1e31f20,052faed2-37ac-4a2c-ba6f-2657322e4fa5,super love,4/2/2021 7:26,photo,science,Positive,75
13783,881d8944-8eeb-4439-b40c-9396a1e31f20,4ce3f877-96ea-4a37-8107-1176126d9d97,hate,7/13/2020 22:12,photo,science,Negative,5
13784,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,fc709c94-7491-4753-ad53-dfee49823a2f,like,10/25/2020 11:30,video,soccer,Positive,50
13785,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,4baf648a-0ad5-412d-8250-5a0ff9289fbf,adore,11/17/2020 9:06,video,soccer,Positive,72
13786,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,7d8c8c77-77a8-4743-b35f-349c0ac07866,like,7/3/2020 19:08,video,soccer,Positive,50
